UserId;FullName;BirthDate;PhoneNumber;Email;AddressDelivery;Passwords;ShopeeCoins;;;;;;
OT10329;OI10801;TO10161;6000;;;;;;;;;;
OT10330;OI10802;TO10117;8000;;;;;;;;;;
OT10331;OI10804;TO10266;4000;;;;;;;;;;
OT10332;OI10807;TO10359;2000;;;;;;;;;;
OT10333;OI10808;TO10176;6000;;;;;;;;;;
OT10334;OI10809;TO10226;10000;;;;;;;;;;
OT10335;OI10811;TO10113;4000;;;;;;;;;;
OT10336;OI10812;TO10418;8000;;;;;;;;;;
OT10337;OI10816;TO10304;10000;;;;;;;;;;
OT10338;OI10817;TO10218;8000;;;;;;;;;;
OT10339;OI10818;TO10226;10000;;;;;;;;;;
OT10340;OI10820;TO10072;3000;;;;;;;;;;
OT10341;OI10822;TO10239;4000;;;;;;;;;;
OT10342;OI10824;TO10115;10000;;;;;;;;;;
OT10343;OI10826;TO10347;3000;;;;;;;;;;
OT10344;OI10827;TO10036;5000;;;;;;;;;;
OT10345;OI10828;TO10289;4000;;;;;;;;;;
OT10346;OI10832;TO10028;1000;;;;;;;;;;
OT10347;OI10833;TO10415;8000;;;;;;;;;;
OT10348;OI10839;TO10162;6000;;;;;;;;;;
OT10349;OI10840;TO10239;4000;;;;;;;;;;
OT10350;OI10842;TO10403;1000;;;;;;;;;;
OT10351;OI10844;TO10193;6000;;;;;;;;;;
OT10352;OI10847;TO10196;5000;;;;;;;;;;
OT10353;OI10848;TO10369;9000;;;;;;;;;;
OT10354;OI10850;TO10419;10000;;;;;;;;;;
OT10355;OI10854;TO10262;6000;;;;;;;;;;
OT10356;OI10857;TO10278;4000;;;;;;;;;;
OT10357;OI10859;TO10183;3000;;;;;;;;;;
OT10358;OI10861;TO10138;9000;;;;;;;;;;
OT10359;OI10862;TO10275;10000;;;;;;;;;;
OT10360;OI10865;TO10213;7000;;;;;;;;;;
OT10361;OI10867;TO10217;4000;;;;;;;;;;
OT10362;OI10873;TO10160;8000;;;;;;;;;;
OT10363;OI10877;TO10390;10000;;;;;;;;;;
OT10364;OI10879;TO10117;8000;;;;;;;;;;
OT10365;OI10883;TO10259;8000;;;;;;;;;;
OT10366;OI10884;TO10387;4000;;;;;;;;;;
OT10367;OI10885;TO10313;6000;;;;;;;;;;
OT10368;OI10889;TO10436;4000;;;;;;;;;;
OT10369;OI10892;TO10122;3000;;;;;;;;;;
OT10370;OI10895;TO10337;1000;;;;;;;;;;
OT10371;OI10897;TO10312;4000;;;;;;;;;;
OT10372;OI10901;TO10118;5000;;;;;;;;;;
OT10373;OI10906;TO10413;7000;;;;;;;;;;
OT10374;OI10908;TO10125;9000;;;;;;;;;;
OT10375;OI10909;TO10051;3000;;;;;;;;;;
OT10376;OI10911;TO10116;7000;;;;;;;;;;
OT10377;OI10918;TO10081;3000;;;;;;;;;;
OT10378;OI10920;TO10338;5000;;;;;;;;;;
OT10379;OI10925;TO10003;5000;;;;;;;;;;
OT10380;OI10926;TO10054;4000;;;;;;;;;;
OT10381;OI10927;TO10313;6000;;;;;;;;;;
OT10382;OI10928;TO10115;10000;;;;;;;;;;
OT10383;OI10932;TO10113;4000;;;;;;;;;;
OT10384;OI10934;TO10198;8000;;;;;;;;;;
OT10385;OI10935;TO10202;2000;;;;;;;;;;
OT10386;OI10940;TO10268;9000;;;;;;;;;;
OT10387;OI10941;TO10371;1000;;;;;;;;;;
OT10388;OI10943;TO10192;9000;;;;;;;;;;
OT10389;OI10944;TO10446;6000;;;;;;;;;;
OT10390;OI10946;TO10141;8000;;;;;;;;;;
OT10391;OI10948;TO10386;3000;;;;;;;;;;
OT10392;OI10953;TO10178;10000;;;;;;;;;;
OT10393;OI10955;TO10268;9000;;;;;;;;;;
OT10394;OI10958;TO10056;2000;;;;;;;;;;
OT10395;OI10959;TO10341;10000;;;;;;;;;;
OT10396;OI10960;TO10389;7000;;;;;;;;;;
OT10397;OI10962;TO10041;3000;;;;;;;;;;
OT10398;OI10964;TO10248;7000;;;;;;;;;;
OT10399;OI10965;TO10044;7000;;;;;;;;;;
OT10400;OI10967;TO10365;10000;;;;;;;;;;
OT10401;OI10978;TO10072;3000;;;;;;;;;;
OT10402;OI10982;TO10095;7000;;;;;;;;;;
OT10403;OI10985;TO10217;4000;;;;;;;;;;
OT10404;OI10989;TO10008;6000;;;;;;;;;;
OT10405;OI10993;TO10434;6000;;;;;;;;;;
OT10406;OI10998;TO10449;10000;;;;;;;;;;
OT10407;OI11000;TO10173;4000;;;;;;;;;;
OT10408;OI11001;TO10159;1000;;;;;;;;;;
OT10409;OI11004;TO10284;10000;;;;;;;;;;
OT10410;OI11005;TO10447;2000;;;;;;;;;;
OT10411;OI11006;TO10159;1000;;;;;;;;;;
OT10412;OI11008;TO10235;8000;;;;;;;;;;
OT10413;OI11009;TO10198;8000;;;;;;;;;;
OT10414;OI11011;TO10169;1000;;;;;;;;;;
OT10415;OI11013;TO10438;9000;;;;;;;;;;
OT10416;OI11015;TO10187;1000;;;;;;;;;;
OT10417;OI11018;TO10042;2000;;;;;;;;;;
OT10418;OI11023;TO10236;1000;;;;;;;;;;
OT10419;OI11025;TO10223;8000;;;;;;;;;;
OT10420;OI11026;TO10355;9000;;;;;;;;;;
OT10421;OI11028;TO10205;5000;;;;;;;;;;
OT10422;OI11029;TO10315;6000;;;;;;;;;;
OT10423;OI11032;TO10129;8000;;;;;;;;;;
OT10424;OI11034;TO10065;2000;;;;;;;;;;
OT10425;OI11038;TO10065;2000;;;;;;;;;;
OT10426;OI11039;TO10056;2000;;;;;;;;;;
OT10427;OI11041;TO10288;9000;;;;;;;;;;
OT10428;OI11047;TO10297;9000;;;;;;;;;;
OT10429;OI11048;TO10411;6000;;;;;;;;;;
OT10430;OI11051;TO10306;3000;;;;;;;;;;
OT10431;OI11052;TO10076;10000;;;;;;;;;;
OT10432;OI11054;TO10378;8000;;;;;;;;;;
OT10433;OI11058;TO10017;8000;;;;;;;;;;
OT10434;OI11059;TO10001;1000;;;;;;;;;;
OT10435;OI11061;TO10396;2000;;;;;;;;;;
OT10436;OI11063;TO10085;2000;;;;;;;;;;
OT10437;OI11067;TO10344;4000;;;;;;;;;;
OT10438;OI11068;TO10245;10000;;;;;;;;;;
OT10439;OI11069;TO10361;7000;;;;;;;;;;
OT10440;OI11070;TO10003;5000;;;;;;;;;;
OT10441;OI11075;TO10425;6000;;;;;;;;;;
OT10442;OI11077;TO10403;1000;;;;;;;;;;
OT10443;OI11082;TO10066;4000;;;;;;;;;;
OT10444;OI11083;TO10132;6000;;;;;;;;;;
OT10445;OI11085;TO10342;2000;;;;;;;;;;
OT10446;OI11087;TO10297;9000;;;;;;;;;;
OT10447;OI11088;TO10130;2000;;;;;;;;;;
OT10448;OI11089;TO10327;2000;;;;;;;;;;
OT10449;OI11092;TO10360;4000;;;;;;;;;;
OT10450;OI11095;TO10448;2000;;;;;;;;;;
OT10451;OI11096;TO10041;3000;;;;;;;;;;
OT10452;OI11097;TO10297;9000;;;;;;;;;;
OT10453;OI11098;TO10306;3000;;;;;;;;;;
OT10454;OI11100;TO10435;4000;;;;;;;;;;
OT10455;OI11102;TO10313;6000;;;;;;;;;;
OT10456;OI11108;TO10038;3000;;;;;;;;;;
OT10457;OI11113;TO10354;3000;;;;;;;;;;
OT10458;OI11114;TO10017;8000;;;;;;;;;;
OT10459;OI11115;TO10319;6000;;;;;;;;;;
OT10460;OI11116;TO10165;10000;;;;;;;;;;
OT10461;OI11118;TO10262;6000;;;;;;;;;;
OT10462;OI11119;TO10121;7000;;;;;;;;;;
OT10463;OI11120;TO10014;9000;;;;;;;;;;
OT10464;OI11123;TO10350;10000;;;;;;;;;;
OT10465;OI11129;TO10302;2000;;;;;;;;;;
OT10466;OI11131;TO10256;4000;;;;;;;;;;
OT10467;OI11135;TO10240;4000;;;;;;;;;;
OT10468;OI11136;TO10113;4000;;;;;;;;;;
OT10469;OI11141;TO10042;2000;;;;;;;;;;
OT10470;OI11144;TO10197;6000;;;;;;;;;;
OT10471;OI11145;TO10312;4000;;;;;;;;;;
OT10472;OI11148;TO10147;8000;;;;;;;;;;
OT10473;OI11154;TO10179;8000;;;;;;;;;;
OT10474;OI11156;TO10418;8000;;;;;;;;;;
OT10475;OI11157;TO10019;6000;;;;;;;;;;
OT10476;OI11160;TO10140;8000;;;;;;;;;;
OT10477;OI11166;TO10009;1000;;;;;;;;;;
OT10478;OI11168;TO10116;7000;;;;;;;;;;
OT10479;OI11170;TO10058;1000;;;;;;;;;;
OT10480;OI11172;TO10369;9000;;;;;;;;;;
OT10481;OI11176;TO10202;2000;;;;;;;;;;
OT10482;OI11177;TO10167;2000;;;;;;;;;;
OT10483;OI11183;TO10206;3000;;;;;;;;;;
OT10484;OI11184;TO10190;5000;;;;;;;;;;
OT10485;OI11186;TO10390;10000;;;;;;;;;;
OT10486;OI11189;TO10361;7000;;;;;;;;;;
OT10487;OI11192;TO10269;8000;;;;;;;;;;
OT10488;OI11197;TO10375;8000;;;;;;;;;;
OT10489;OI11201;TO10425;6000;;;;;;;;;;
OT10490;OI11203;TO10272;1000;;;;;;;;;;
OT10491;OI11207;TO10175;10000;;;;;;;;;;
OT10492;OI11208;TO10141;8000;;;;;;;;;;
OT10493;OI11210;TO10260;2000;;;;;;;;;;
OT10494;OI11211;TO10080;8000;;;;;;;;;;
OT10495;OI11218;TO10209;9000;;;;;;;;;;
OT10496;OI11220;TO10129;8000;;;;;;;;;;
OT10497;OI11221;TO10323;1000;;;;;;;;;;
OT10498;OI11223;TO10118;5000;;;;;;;;;;
OT10499;OI11224;TO10344;4000;;;;;;;;;;
OT10500;OI11225;TO10437;1000;;;;;;;;;;
OT10501;OI11229;TO10042;2000;;;;;;;;;;
OT10502;OI11232;TO10399;4000;;;;;;;;;;
OT10503;OI11234;TO10251;7000;;;;;;;;;;
OT10504;OI11235;TO10161;6000;;;;;;;;;;
OT10505;OI11236;TO10284;10000;;;;;;;;;;
OT10506;OI11241;TO10172;3000;;;;;;;;;;
OT10507;OI11242;TO10176;6000;;;;;;;;;;
OT10508;OI11245;TO10197;6000;;;;;;;;;;
OT10509;OI11246;TO10188;6000;;;;;;;;;;
OT10510;OI11247;TO10265;6000;;;;;;;;;;
OT10511;OI11252;TO10209;9000;;;;;;;;;;
OT10512;OI11255;TO10396;2000;;;;;;;;;;
OT10513;OI11258;TO10375;8000;;;;;;;;;;
OT10514;OI11263;TO10165;10000;;;;;;;;;;
OT10515;OI11264;TO10321;6000;;;;;;;;;;
OT10516;OI11265;TO10061;7000;;;;;;;;;;
OT10517;OI11268;TO10171;2000;;;;;;;;;;
OT10518;OI11270;TO10010;6000;;;;;;;;;;
OT10519;OI11279;TO10076;10000;;;;;;;;;;
OT10520;OI11284;TO10087;10000;;;;;;;;;;
OT10521;OI11288;TO10387;4000;;;;;;;;;;
OT10522;OI11290;TO10035;8000;;;;;;;;;;
OT10523;OI11292;TO10423;6000;;;;;;;;;;
OT10524;OI11295;TO10140;8000;;;;;;;;;;
OT10525;OI11299;TO10319;6000;;;;;;;;;;
OT10526;OI11300;TO10446;6000;;;;;;;;;;
OT10527;OI11303;TO10385;1000;;;;;;;;;;
OT10528;OI11304;TO10209;9000;;;;;;;;;;
OT10529;OI11305;TO10025;7000;;;;;;;;;;
OT10530;OI11307;TO10165;10000;;;;;;;;;;
OT10531;OI11308;TO10390;10000;;;;;;;;;;
OT10532;OI11310;TO10365;10000;;;;;;;;;;
OT10533;OI11316;TO10285;1000;;;;;;;;;;
OT10534;OI11317;TO10268;9000;;;;;;;;;;
OT10535;OI11319;TO10073;5000;;;;;;;;;;
OT10536;OI11320;TO10129;8000;;;;;;;;;;
OT10537;OI11323;TO10079;8000;;;;;;;;;;
OT10538;OI11326;TO10349;1000;;;;;;;;;;
OT10539;OI11327;TO10399;4000;;;;;;;;;;
OT10540;OI11328;TO10431;7000;;;;;;;;;;
OT10541;OI11330;TO10411;6000;;;;;;;;;;
OT10542;OI11331;TO10073;5000;;;;;;;;;;
OT10543;OI11332;TO10202;2000;;;;;;;;;;
OT10544;OI11339;TO10107;3000;;;;;;;;;;
OT10545;OI11340;TO10265;6000;;;;;;;;;;
OT10546;OI11346;TO10209;9000;;;;;;;;;;
OT10547;OI11348;TO10042;2000;;;;;;;;;;
OT10548;OI11352;TO10029;8000;;;;;;;;;;
OT10549;OI11360;TO10399;4000;;;;;;;;;;
OT10550;OI11364;TO10115;10000;;;;;;;;;;
OT10551;OI11372;TO10435;4000;;;;;;;;;;
OT10552;OI11373;TO10232;9000;;;;;;;;;;
OT10553;OI11374;TO10108;3000;;;;;;;;;;
OT10554;OI11377;TO10423;6000;;;;;;;;;;
OT10555;OI11378;TO10184;9000;;;;;;;;;;
OT10556;OI11382;TO10239;4000;;;;;;;;;;
OT10557;OI11384;TO10103;6000;;;;;;;;;;
OT10558;OI11389;TO10413;7000;;;;;;;;;;
OT10559;OI11397;TO10178;10000;;;;;;;;;;
OT10560;OI11400;TO10025;7000;;;;;;;;;;
OT10561;OI11401;TO10320;2000;;;;;;;;;;
OT10562;OI11402;TO10044;7000;;;;;;;;;;
OT10563;OI11406;TO10183;3000;;;;;;;;;;
OT10564;OI11407;TO10220;4000;;;;;;;;;;
OT10565;OI11410;TO10105;4000;;;;;;;;;;
OT10566;OI11412;TO10049;3000;;;;;;;;;;
OT10567;OI11413;TO10319;6000;;;;;;;;;;
OT10568;OI11415;TO10116;7000;;;;;;;;;;
OT10569;OI11418;TO10402;8000;;;;;;;;;;
OT10570;OI11419;TO10217;4000;;;;;;;;;;
OT10571;OI11424;TO10075;2000;;;;;;;;;;
OT10572;OI11425;TO10370;3000;;;;;;;;;;
OT10573;OI11426;TO10175;10000;;;;;;;;;;
OT10574;OI11427;TO10441;8000;;;;;;;;;;
OT10575;OI11429;TO10020;2000;;;;;;;;;;
OT10576;OI11434;TO10145;3000;;;;;;;;;;
OT10577;OI11435;TO10115;10000;;;;;;;;;;
OT10578;OI11436;TO10202;2000;;;;;;;;;;
OT10579;OI11439;TO10432;9000;;;;;;;;;;
OT10580;OI11440;TO10265;6000;;;;;;;;;;
OT10581;OI11441;TO10104;5000;;;;;;;;;;
OT10582;OI11442;TO10155;7000;;;;;;;;;;
OT10583;OI11445;TO10233;10000;;;;;;;;;;
OT10584;OI11447;TO10130;2000;;;;;;;;;;
OT10585;OI11451;TO10239;4000;;;;;;;;;;
OT10586;OI11452;TO10206;3000;;;;;;;;;;
OT10587;OI11453;TO10297;9000;;;;;;;;;;
OT10588;OI11455;TO10056;2000;;;;;;;;;;
OT10589;OI11461;TO10105;4000;;;;;;;;;;
OT10590;OI11462;TO10000;5000;;;;;;;;;;
OT10591;OI11463;TO10028;1000;;;;;;;;;;
OT10592;OI11465;TO10191;7000;;;;;;;;;;
OT10593;OI11470;TO10428;4000;;;;;;;;;;
OT10594;OI11472;TO10034;9000;;;;;;;;;;
OT10595;OI11475;TO10432;9000;;;;;;;;;;
OT10596;OI11477;TO10350;10000;;;;;;;;;;
OT10597;OI11479;TO10403;1000;;;;;;;;;;
OT10598;OI11480;TO10284;10000;;;;;;;;;;
OT10599;OI11483;TO10210;10000;;;;;;;;;;
OT10600;OI11485;TO10206;3000;;;;;;;;;;
OT10601;OI11486;TO10266;4000;;;;;;;;;;
OT10602;OI11487;TO10285;1000;;;;;;;;;;
OT10603;OI11490;TO10318;1000;;;;;;;;;;
OT10604;OI11492;TO10235;8000;;;;;;;;;;
OT10605;OI11493;TO10427;6000;;;;;;;;;;
OT10606;OI11494;TO10387;4000;;;;;;;;;;
OT10607;OI11496;TO10321;6000;;;;;;;;;;
OT10608;OI11497;TO10141;8000;;;;;;;;;;
OT10609;OI11498;TO10033;6000;;;;;;;;;;
OT10610;OI11503;TO10285;1000;;;;;;;;;;
OT10611;OI11505;TO10409;10000;;;;;;;;;;
OT10612;OI11506;TO10423;6000;;;;;;;;;;
OT10613;OI11510;TO10175;10000;;;;;;;;;;
OT10614;OI11514;TO10076;10000;;;;;;;;;;
OT10615;OI11519;TO10190;5000;;;;;;;;;;
OT10616;OI11521;TO10103;6000;;;;;;;;;;
OT10617;OI11524;TO10387;4000;;;;;;;;;;
OT10618;OI11525;TO10229;10000;;;;;;;;;;
OT10619;OI11526;TO10213;7000;;;;;;;;;;
OT10620;OI11529;TO10117;8000;;;;;;;;;;
OT10621;OI11532;TO10003;5000;;;;;;;;;;
OT10622;OI11534;TO10250;5000;;;;;;;;;;
OT10623;OI11535;TO10236;1000;;;;;;;;;;
OT10624;OI11538;TO10094;9000;;;;;;;;;;
OT10625;OI11543;TO10314;5000;;;;;;;;;;
OT10626;OI11544;TO10298;4000;;;;;;;;;;
OT10627;OI11550;TO10347;3000;;;;;;;;;;
OT10628;OI11551;TO10396;2000;;;;;;;;;;
OT10629;OI11554;TO10104;5000;;;;;;;;;;
OT10630;OI11557;TO10297;9000;;;;;;;;;;
OT10631;OI11559;TO10146;9000;;;;;;;;;;
OT10632;OI11560;TO10150;7000;;;;;;;;;;
OT10633;OI11561;TO10187;1000;;;;;;;;;;
OT10634;OI11564;TO10147;8000;;;;;;;;;;
OT10635;OI11565;TO10297;9000;;;;;;;;;;
OT10636;OI11566;TO10021;9000;;;;;;;;;;
OT10637;OI11568;TO10095;7000;;;;;;;;;;
OT10638;OI11570;TO10356;10000;;;;;;;;;;
OT10639;OI11573;TO10059;7000;;;;;;;;;;
OT10640;OI11575;TO10025;7000;;;;;;;;;;
OT10641;OI11576;TO10339;4000;;;;;;;;;;
OT10642;OI11577;TO10205;5000;;;;;;;;;;
OT10643;OI11578;TO10061;7000;;;;;;;;;;
OT10644;OI11580;TO10419;10000;;;;;;;;;;
OT10645;OI11585;TO10226;10000;;;;;;;;;;
OT10646;OI11589;TO10097;6000;;;;;;;;;;
OT10647;OI11591;TO10291;3000;;;;;;;;;;
OT10648;OI11592;TO10030;3000;;;;;;;;;;
OT10649;OI11600;TO10365;10000;;;;;;;;;;
OT10650;OI11603;TO10162;6000;;;;;;;;;;
OT10651;OI11608;TO10110;3000;;;;;;;;;;
OT10652;OI11609;TO10190;5000;;;;;;;;;;
OT10653;OI11610;TO10255;4000;;;;;;;;;;
OT10654;OI11611;TO10152;9000;;;;;;;;;;
OT10655;OI11615;TO10068;8000;;;;;;;;;;
OT10656;OI11619;TO10011;8000;;;;;;;;;;
OT10657;OI11620;TO10427;6000;;;;;;;;;;
OT10658;OI11622;TO10073;5000;;;;;;;;;;
OT10659;OI11624;TO10128;1000;;;;;;;;;;
OT10660;OI11626;TO10323;1000;;;;;;;;;;
OT10661;OI11627;TO10291;3000;;;;;;;;;;
OT10662;OI11628;TO10076;10000;;;;;;;;;;
OT10663;OI11629;TO10001;1000;;;;;;;;;;
OT10664;OI11630;TO10390;10000;;;;;;;;;;
OT10665;OI11634;TO10034;9000;;;;;;;;;;
OT10666;OI11636;TO10395;4000;;;;;;;;;;
OT10667;OI11642;TO10298;4000;;;;;;;;;;
OT10668;OI11644;TO10344;4000;;;;;;;;;;
OT10669;OI11645;TO10278;4000;;;;;;;;;;
OT10670;OI11652;TO10284;10000;;;;;;;;;;
OT10671;OI11655;TO10053;5000;;;;;;;;;;
OT10672;OI11657;TO10049;3000;;;;;;;;;;
OT10673;OI11661;TO10074;1000;;;;;;;;;;
OT10674;OI11663;TO10369;9000;;;;;;;;;;
OT10675;OI11665;TO10129;8000;;;;;;;;;;
OT10676;OI11666;TO10065;2000;;;;;;;;;;
OT10677;OI11667;TO10381;6000;;;;;;;;;;
OT10678;OI11671;TO10339;4000;;;;;;;;;;
OT10679;OI11672;TO10145;3000;;;;;;;;;;
OT10680;OI11673;TO10339;4000;;;;;;;;;;
OT10681;OI11674;TO10265;6000;;;;;;;;;;
OT10682;OI11675;TO10100;9000;;;;;;;;;;
OT10683;OI11679;TO10361;7000;;;;;;;;;;
OT10684;OI11680;TO10131;10000;;;;;;;;;;
OT10685;OI11684;TO10220;4000;;;;;;;;;;
OT10686;OI11685;TO10239;4000;;;;;;;;;;
OT10687;OI11687;TO10122;3000;;;;;;;;;;
OT10688;OI11688;TO10146;9000;;;;;;;;;;
OT10689;OI11689;TO10251;7000;;;;;;;;;;
OT10690;OI11690;TO10259;8000;;;;;;;;;;
OT10691;OI11695;TO10232;9000;;;;;;;;;;
OT10692;OI11696;TO10295;4000;;;;;;;;;;
OT10693;OI11699;TO10434;6000;;;;;;;;;;
OT10694;OI11700;TO10394;6000;;;;;;;;;;
OT10695;OI11704;TO10217;4000;;;;;;;;;;
OT10696;OI11705;TO10224;7000;;;;;;;;;;
OT10697;OI11706;TO10390;10000;;;;;;;;;;
OT10698;OI11707;TO10293;4000;;;;;;;;;;
OT10699;OI11709;TO10209;9000;;;;;;;;;;
OT10700;OI11711;TO10260;2000;;;;;;;;;;
OT10701;OI11712;TO10411;6000;;;;;;;;;;
OT10702;OI11716;TO10138;9000;;;;;;;;;;
OT10703;OI11718;TO10310;2000;;;;;;;;;;
OT10704;OI11719;TO10069;4000;;;;;;;;;;
OT10705;OI11722;TO10427;6000;;;;;;;;;;
OT10706;OI11723;TO10190;5000;;;;;;;;;;
OT10707;OI11724;TO10131;10000;;;;;;;;;;
OT10708;OI11727;TO10248;7000;;;;;;;;;;
OT10709;OI11730;TO10141;8000;;;;;;;;;;
OT10710;OI11732;TO10045;7000;;;;;;;;;;
OT10711;OI11733;TO10394;6000;;;;;;;;;;
OT10712;OI11734;TO10240;4000;;;;;;;;;;
OT10713;OI11736;TO10123;10000;;;;;;;;;;
OT10714;OI11741;TO10198;8000;;;;;;;;;;
OT10715;OI11743;TO10371;1000;;;;;;;;;;
OT10716;OI11745;TO10131;10000;;;;;;;;;;
OT10717;OI11748;TO10403;1000;;;;;;;;;;
OT10718;OI11749;TO10241;10000;;;;;;;;;;
OT10719;OI11752;TO10210;10000;;;;;;;;;;
OT10720;OI11753;TO10158;10000;;;;;;;;;;
OT10721;OI11760;TO10214;7000;;;;;;;;;;
OT10722;OI11762;TO10390;10000;;;;;;;;;;
OT10723;OI11763;TO10344;4000;;;;;;;;;;
OT10724;OI11764;TO10285;1000;;;;;;;;;;
OT10725;OI11765;TO10326;7000;;;;;;;;;;
OT10726;OI11768;TO10066;4000;;;;;;;;;;
OT10727;OI11769;TO10356;10000;;;;;;;;;;
OT10728;OI11770;TO10126;9000;;;;;;;;;;
OT10729;OI11771;TO10097;6000;;;;;;;;;;
OT10730;OI11772;TO10175;10000;;;;;;;;;;
OT10731;OI11774;TO10245;10000;;;;;;;;;;
OT10732;OI11780;TO10430;2000;;;;;;;;;;
OT10733;OI11783;TO10239;4000;;;;;;;;;;
OT10734;OI11786;TO10241;10000;;;;;;;;;;
OT10735;OI11791;TO10448;2000;;;;;;;;;;
OT10736;OI11793;TO10428;4000;;;;;;;;;;
OT10737;OI11801;TO10315;6000;;;;;;;;;;
OT10738;OI11809;TO10175;10000;;;;;;;;;;
OT10739;OI11810;TO10071;3000;;;;;;;;;;
OT10740;OI11811;TO10251;7000;;;;;;;;;;
OT10741;OI11814;TO10236;1000;;;;;;;;;;
OT10742;OI11815;TO10239;4000;;;;;;;;;;
OT10743;OI11816;TO10305;6000;;;;;;;;;;
OT10744;OI11817;TO10432;9000;;;;;;;;;;
OT10745;OI11821;TO10220;4000;;;;;;;;;;
OT10746;OI11825;TO10134;3000;;;;;;;;;;
OT10747;OI11826;TO10438;9000;;;;;;;;;;
OT10748;OI11829;TO10395;4000;;;;;;;;;;
OT10749;OI11831;TO10042;2000;;;;;;;;;;
OT10750;OI11834;TO10408;9000;;;;;;;;;;
OT10751;OI11835;TO10152;9000;;;;;;;;;;
OT10752;OI11836;TO10399;4000;;;;;;;;;;
OT10753;OI11839;TO10318;1000;;;;;;;;;;
OT10754;OI11840;TO10085;2000;;;;;;;;;;
OT10755;OI11842;TO10353;5000;;;;;;;;;;
OT10756;OI11844;TO10407;6000;;;;;;;;;;
OT10757;OI11852;TO10422;8000;;;;;;;;;;
OT10758;OI11854;TO10223;8000;;;;;;;;;;
OT10759;OI11859;TO10408;9000;;;;;;;;;;
OT10760;OI11860;TO10141;8000;;;;;;;;;;
OT10761;OI11864;TO10248;7000;;;;;;;;;;
OT10762;OI11867;TO10017;8000;;;;;;;;;;
OT10763;OI11868;TO10289;4000;;;;;;;;;;
OT10764;OI11869;TO10202;2000;;;;;;;;;;
OT10765;OI11871;TO10129;8000;;;;;;;;;;
OT10766;OI11881;TO10002;8000;;;;;;;;;;
OT10767;OI11884;TO10446;6000;;;;;;;;;;
OT10768;OI11885;TO10364;10000;;;;;;;;;;
OT10769;OI11888;TO10169;1000;;;;;;;;;;
OT10770;OI11891;TO10326;7000;;;;;;;;;;
OT10771;OI11899;TO10405;8000;;;;;;;;;;
OT10772;OI11900;TO10124;1000;;;;;;;;;;
OT10773;OI11903;TO10069;4000;;;;;;;;;;
OT10774;OI11904;TO10395;4000;;;;;;;;;;
OT10775;OI11905;TO10097;6000;;;;;;;;;;
OT10776;OI11912;TO10071;3000;;;;;;;;;;
OT10777;OI11913;TO10230;8000;;;;;;;;;;
OT10778;OI11917;TO10072;3000;;;;;;;;;;
OT10779;OI11918;TO10389;7000;;;;;;;;;;
OT10780;OI11923;TO10065;2000;;;;;;;;;;
OT10781;OI11924;TO10356;10000;;;;;;;;;;
OT10782;OI11925;TO10446;6000;;;;;;;;;;
OT10783;OI11926;TO10108;3000;;;;;;;;;;
OT10784;OI11929;TO10041;3000;;;;;;;;;;
OT10785;OI11931;TO10248;7000;;;;;;;;;;
OT10786;OI11934;TO10399;4000;;;;;;;;;;
OT10787;OI11935;TO10156;2000;;;;;;;;;;
OT10788;OI11937;TO10309;9000;;;;;;;;;;
OT10789;OI11939;TO10354;3000;;;;;;;;;;
OT10790;OI11944;TO10339;4000;;;;;;;;;;
OT10791;OI11946;TO10402;8000;;;;;;;;;;
OT10792;OI11949;TO10078;5000;;;;;;;;;;
OT10793;OI11950;TO10313;6000;;;;;;;;;;
OT10794;OI11953;TO10285;1000;;;;;;;;;;
OT10795;OI11955;TO10103;6000;;;;;;;;;;
OT10796;OI11956;TO10405;8000;;;;;;;;;;
OT10797;OI11963;TO10122;3000;;;;;;;;;;
OT10798;OI11976;TO10156;2000;;;;;;;;;;
OT10799;OI11979;TO10138;9000;;;;;;;;;;
OT10800;OI11981;TO10285;1000;;;;;;;;;;
OT10801;OI11982;TO10097;6000;;;;;;;;;;
OT10802;OI11985;TO10040;7000;;;;;;;;;;
OT10803;OI11988;TO10399;4000;;;;;;;;;;
OT10804;OI11990;TO10029;8000;;;;;;;;;;
OT10805;OI12001;TO10339;4000;;;;;;;;;;
OT10806;OI12003;TO10101;4000;;;;;;;;;;
OT10807;OI12009;TO10344;4000;;;;;;;;;;
OT10808;OI12011;TO10394;6000;;;;;;;;;;
OT10809;OI12015;TO10210;10000;;;;;;;;;;
OT10810;OI12019;TO10110;3000;;;;;;;;;;
OT10811;OI12023;TO10080;8000;;;;;;;;;;
OT10812;OI12025;TO10123;10000;;;;;;;;;;
OT10813;OI12029;TO10262;6000;;;;;;;;;;
OT10814;OI12031;TO10004;2000;;;;;;;;;;
OT10815;OI12033;TO10309;9000;;;;;;;;;;
OT10816;OI12035;TO10056;2000;;;;;;;;;;
OT10817;OI12038;TO10278;4000;;;;;;;;;;
OT10818;OI12039;TO10244;7000;;;;;;;;;;
OT10819;OI12040;TO10437;1000;;;;;;;;;;
OT10820;OI12041;TO10198;8000;;;;;;;;;;
OT10821;OI12042;TO10426;8000;;;;;;;;;;
OT10822;OI12044;TO10239;4000;;;;;;;;;;
OT10823;OI12045;TO10048;9000;;;;;;;;;;
OT10824;OI12048;TO10235;8000;;;;;;;;;;
OT10825;OI12049;TO10214;7000;;;;;;;;;;
OT10826;OI12050;TO10268;9000;;;;;;;;;;
